208586,False,10,2,unknown,unknown,F,AU,156.,7.0083536236621,1,138,0
208586,False,10,2,unknown,unknown,F,AU,156.,6.8717681901865,2,84,0
208586,False,10,2,unknown,unknown,F,AU,156.,7.0259963975766,3,61,1
208586,False,5,2,unknown,unknown,F,AU,165.,3.9775881808233,4,267,1
208586,False,10,2,unknown,unknown,F,AU,157.,0.0000000000000,5,23,1
208586,False,10,2,unknown,unknown,F,AU,158.,0.0000000000000,6,22,1
208586,False,10,2,unknown,unknown,F,AU,161.,0.0000000000000,7,55,1
208586,True,5,2,unknown,unknown,F,AU,165.,0.0000000000000,8,97,1
208586,False,5,2,unknown,unknown,F,AU,166.,0.0000000000000,9,15,1
314113,True,5,3,unknown,portal,M,DK,185.,2.2931954636424,1,27,0
314113,True,5,3,unknown,portal,M,DK,185.,3.3522046988050,2,128,1
314113,False,5,3,unknown,portal,M,DK,187.,3.3608399804656,3,63,1
314113,False,5,3,unknown,portal,M,DK,189.,3.3528404289893,4,39,1
314113,True,5,3,unknown,portal,M,DK,187.,0.0000000000000,5,20,1
314113,False,5,3,unknown,portal,M,DK,194.,2.3295213892418,6,121,1
314113,False,5,3,unknown,portal,M,DK,191.,0.0000000000000,7,47,1
314113,True,5,3,unknown,portal,M,DK,193.,0.0000000000000,8,19,1
728768,False,50,2,unknown,unknown,F,XX,114.,2.8844151565074,1,5,0
728768,False,50,2,unknown,unknown,F,XX,114.,4.3828001564333,2,24,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7623832052040,3,22,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7546275715299,4,22,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7703868754190,5,35,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7836399526253,6,38,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.8328090466194,7,141,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7476175844954,8,79,0
728768,False,50,2,unknown,unknown,F,XX,114.,36.9445001181754,9,0,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7476175844954,10,0,0
728768,False,50,2,unknown,unknown,F,XX,114.,14.7636302719748,11,40,0
728768,False,50,2,unknown,unknown,F,XX,114.,36.8624600149330,12,266,1
728768,True,20,2,unknown,unknown,F,XX,123.,14.7074789915966,13,145,0
728768,False,50,2,unknown,unknown,F,XX,117.,0.0000000000000,14,33,1
728768,False,50,2,unknown,unknown,F,XX,119.,0.0000000000000,15,30,1
728768,False,50,2,unknown,unknown,F,XX,120.,0.0000000000000,16,35,1
728768,True,20,2,unknown,unknown,F,XX,123.,14.7074789915966,17,0,0
728768,True,20,2,unknown,unknown,F,XX,123.,14.7074789915966,18,0,1
728768,False,20,2,unknown,unknown,F,XX,124.,14.6722933479589,19,37,1
728768,False,20,2,unknown,unknown,F,XX,125.,0.0000000000000,20,11,1
777433,False,50,3,unknown,portal,A,GB,199.,0.0000000000000,1,296,1
777433,True,20,3,unknown,portal,A,GB,200.,0.0000000000000,2,23,1
777433,False,20,3,unknown,portal,A,GB,201.,12.7984215615180,3,3,1
777433,False,20,3,unknown,portal,A,GB,202.,0.0000000000000,4,54,1
777433,False,20,3,unknown,portal,A,GB,204.,0.0000000000000,5,111,1
777433,False,20,3,unknown,portal,A,GB,205.,0.0000000000000,6,45,1
777433,False,20,3,unknown,portal,A,GB,205.,0.0000000000000,7,50,1
1498694,False,10,3,unknown,unknown,M,SK,191.,2.3720854922280,1,177,0
1498694,False,10,3,unknown,unknown,M,SK,191.,2.3747771113633,2,59,0
1498694,False,10,3,unknown,unknown,M,SK,191.,2.3893011498002,3,21,0
1498694,False,10,3,unknown,unknown,M,SK,191.,4.2787227214377,4,21,0
1498694,False,10,3,unknown,unknown,M,SK,191.,4.2787227214377,5,11,0
1498694,False,10,3,unknown,unknown,M,SK,191.,4.2973408541499,6,9,0
1498694,False,10,3,unknown,unknown,M,SK,191.,5.8630000000000,7,33,1
1498694,False,10,3,unknown,unknown,M,SK,196.,5.8630000000000,8,222,1
1498694,True,10,3,unknown,unknown,M,SK,194.,0.0000000000000,9,77,1
1498694,False,10,3,unknown,unknown,M,SK,197.,0.0000000000000,10,111,1
1498694,False,10,3,unknown,unknown,M,SK,202.,0.0000000000000,11,233,1
1498694,False,10,3,unknown,unknown,M,SK,204.,0.0000000000000,12,125,1
1498694,False,10,3,unknown,unknown,M,SK,205.,0.0000000000000,13,66,1
1843052,False,5,3,unknown,facebook,F,US,192.,0.0000000000000,1,15,1
1843052,True,5,3,unknown,facebook,F,US,192.,0.0000000000000,2,0,1
1843052,False,5,3,unknown,facebook,F,US,192.,3.1053395708985,3,1,1
1843052,False,5,3,unknown,facebook,F,US,192.,0.0000000000000,4,0,1
1843052,False,5,3,unknown,facebook,F,US,192.,0.0000000000000,5,8,1
1843052,False,5,3,unknown,facebook,F,US,192.,0.0000000000000,6,0,1
1843052,False,5,3,unknown,facebook,F,US,192.,0.0000000000000,7,0,1
2495069,False,20,4,unknown,facebook,M,US,263.,16.0167535644984,1,2,0
2495069,False,20,4,unknown,facebook,M,US,263.,15.7415706589308,2,26,0
2495069,False,20,4,unknown,facebook,M,US,263.,7.8659925404061,3,2,0
2495069,False,20,4,unknown,facebook,M,US,263.,15.9123365739189,4,26,0
2495069,False,20,4,unknown,facebook,M,US,263.,15.5133483127706,5,44,0
2495069,False,20,4,unknown,facebook,M,US,263.,15.1998879282741,6,44,0
2495069,False,20,4,unknown,facebook,M,US,263.,15.3899011184957,7,24,1
2495069,False,10,4,unknown,facebook,M,US,274.,7.9991912384162,8,340,1
2495069,False,20,4,unknown,facebook,M,US,265.,0.0000000000000,9,33,1
2495069,False,20,4,unknown,facebook,M,US,268.,0.0000000000000,10,27,1
2495069,False,20,4,unknown,facebook,M,US,270.,0.0000000000000,11,86,1
2495069,True,10,4,unknown,facebook,M,US,273.,0.0000000000000,12,99,1
2495069,False,10,4,unknown,facebook,M,US,275.,0.0000000000000,13,32,1
3262041,True,20,4,unknown,facebook,F,GB,301.,11.8455086372361,1,20,0
3262041,True,20,4,unknown,facebook,F,GB,301.,11.7916694772344,2,62,0
3262041,True,20,4,unknown,facebook,F,GB,301.,11.7916694772344,3,0,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.9364733489775,4,74,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.7123130974753,5,73,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.6487144131722,6,82,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.6952621707576,7,28,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.6354065435698,8,8,0
3262041,True,20,4,unknown,facebook,F,GB,301.,8.6144772984327,9,124,1
3262041,True,20,4,unknown,facebook,F,GB,302.,8.6860540892799,10,27,1
3262041,False,20,4,unknown,facebook,F,GB,309.,8.6543300056814,11,42,1
3262041,False,20,4,unknown,facebook,F,GB,312.,8.6116943950896,12,81,0
3262041,True,20,4,unknown,facebook,F,GB,310.,0.0000000000000,13,50,1
3262041,False,20,4,unknown,facebook,F,GB,312.,8.7509232663110,14,26,1
3262041,False,20,4,unknown,facebook,F,GB,312.,0.0000000000000,15,26,1
3262041,False,20,4,unknown,facebook,F,GB,313.,0.0000000000000,16,16,1
3424768,False,10,4,unknown,facebook,M,ES,238.,0.0000000000000,1,432,1
3424768,False,5,4,unknown,facebook,M,ES,240.,0.0000000000000,2,28,1
3424768,False,10,4,unknown,facebook,M,ES,241.,0.0000000000000,3,40,1
3424768,False,10,4,unknown,facebook,M,ES,242.,0.0000000000000,4,63,1
3424768,True,10,4,unknown,facebook,M,ES,245.,0.0000000000000,5,179,1
3424768,False,10,4,unknown,facebook,M,ES,247.,6.9525000000000,6,37,1
3424768,False,10,4,unknown,facebook,M,ES,247.,0.0000000000000,7,42,1
3532852,False,20,3,unknown,facebook,M,FR,214.,0.0000000000000,1,194,1
3532852,True,20,3,unknown,facebook,M,FR,217.,0.0000000000000,2,22,1
3532852,True,20,3,unknown,facebook,M,FR,218.,11.6620000000000,3,1,1
3532852,False,20,3,unknown,facebook,M,FR,219.,11.6620000000000,4,27,0
3532852,False,20,3,unknown,facebook,M,FR,219.,11.6620000000000,5,19,0
3532852,False,20,3,unknown,facebook,M,FR,219.,11.6620000000000,6,22,1
3532852,False,20,3,unknown,facebook,M,FR,221.,0.0000000000000,7,47,1
3532852,False,20,3,unknown,facebook,M,FR,221.,0.0000000000000,8,10,1
3532852,False,20,3,unknown,facebook,M,FR,223.,0.0000000000000,9,23,1
4068694,True,20,3,unknown,facebook,F,US,217.,16.8600000000000,1,5,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.7000000000000,2,13,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.1800000000000,3,12,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.1500000000000,4,11,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.0700000000000,5,8,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.3000000000000,6,17,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.3000000000000,7,1,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.1900000000000,8,4,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.2500000000000,9,22,0
4068694,True,20,3,unknown,facebook,F,US,217.,16.2500000000000,10,26,1
4068694,True,20,3,unknown,facebook,F,US,218.,16.2400000000000,11,12,1
4068694,True,20,3,unknown,facebook,F,US,218.,16.2200000000000,12,21,0
4068694,True,20,3,unknown,facebook,F,US,218.,16.2200000000000,13,1,1
4068694,True,20,3,unknown,facebook,F,US,219.,16.2400000000000,14,6,0
4068694,True,20,3,unknown,facebook,F,US,219.,16.2400000000000,15,1,1
4068694,True,20,3,unknown,facebook,F,US,221.,16.1800000000000,16,37,0
4068694,True,20,3,unknown,facebook,F,US,221.,16.3300000000000,17,27,0
4068694,True,20,3,unknown,facebook,F,US,221.,16.5600000000000,18,22,1
4068694,True,20,3,unknown,facebook,F,US,223.,16.8300000000000,19,32,1
4068694,True,20,3,unknown,facebook,F,US,223.,16.9600000000000,20,23,1
4262823,False,10,4,unknown,facebook,F,CA,188.,5.8192560539236,1,75,0
4262823,False,10,4,unknown,facebook,F,CA,188.,6.4048891359801,2,58,0
4262823,False,10,4,unknown,facebook,F,CA,188.,7.5933863801599,3,27,0
4262823,False,10,4,unknown,facebook,F,CA,188.,7.5557234726688,4,34,0
4262823,False,10,4,unknown,facebook,F,CA,188.,7.6684459680052,5,14,0
4262823,False,10,4,unknown,facebook,F,CA,188.,7.6403641980327,6,95,0
4262823,False,10,4,unknown,facebook,F,CA,188.,6.1526995098655,7,25,0
4262823,False,10,4,unknown,facebook,F,CA,188.,7.5933478752626,8,29,1
4262823,True,10,4,unknown,facebook,F,CA,190.,7.6311427643860,9,78,1
4262823,False,10,4,unknown,facebook,F,CA,189.,0.0000000000000,10,31,1
4262823,False,20,4,unknown,facebook,F,CA,191.,7.6593874226132,11,18,0
4262823,False,20,4,unknown,facebook,F,CA,191.,15.5631541218638,12,2,0
4262823,False,20,4,unknown,facebook,F,CA,191.,15.5058881765804,13,35,1
4262823,True,20,4,unknown,facebook,F,CA,193.,7.7815489692855,14,70,0
4262823,True,20,4,unknown,facebook,F,CA,193.,3.1815547644673,15,3,0
4262823,True,20,4,unknown,facebook,F,CA,193.,6.3564438676184,16,14,1
4262823,True,20,4,unknown,facebook,F,CA,195.,16.0606284658041,17,14,1
4262823,False,20,4,unknown,facebook,F,CA,196.,11.8534519271495,18,47,1
4273662,True,5,3,unknown,facebook,F,DK,234.,2.2288863673205,1,159,0
4273662,True,5,3,unknown,facebook,F,DK,234.,2.2345006906639,2,93,1
4273662,True,5,3,unknown,facebook,F,DK,235.,2.2341376228776,3,36,1
4273662,True,5,3,unknown,facebook,F,DK,236.,2.2180996934990,4,28,1
4273662,False,5,3,unknown,facebook,F,DK,237.,2.2401433691756,5,19,1
4273662,False,5,3,unknown,facebook,F,DK,238.,0.0000000000000,6,28,1
4273662,False,5,3,unknown,facebook,F,DK,238.,0.0000000000000,7,0,1
4273662,False,5,3,unknown,facebook,F,DK,238.,0.0000000000000,8,4,1
4353414,True,20,2,desktop,facebook,F,PL,161.,8.5122457451225,1,79,0
4353414,True,20,2,desktop,facebook,F,PL,161.,12.7177818545697,2,12,0
4353414,True,20,2,desktop,facebook,F,PL,161.,12.4575430999265,3,45,0
4353414,True,20,2,desktop,facebook,F,PL,161.,8.2825753291865,4,27,0
4353414,True,20,2,desktop,facebook,F,PL,161.,12.3586156589399,5,35,0
4353414,True,20,2,desktop,facebook,F,PL,161.,6.2093391998696,6,17,0
4353414,True,20,2,desktop,facebook,F,PL,161.,12.4351219114409,7,6,1
4353414,True,20,2,desktop,facebook,F,PL,161.,12.3895653586806,8,98,1
4353414,True,20,2,desktop,facebook,F,PL,162.,12.2972060009679,9,23,1
4353414,False,20,2,desktop,facebook,F,PL,162.,12.3733154776398,10,16,1
4353414,False,20,2,desktop,facebook,F,PL,163.,0.0000000000000,11,61,1
4353414,False,20,2,desktop,facebook,F,PL,163.,0.0000000000000,12,18,1
4353414,False,20,2,desktop,facebook,F,PL,163.,0.0000000000000,13,24,1
4375795,True,10,3,desktop,facebook,F,DE,203.,2.5056947608200,1,5,0
4375795,True,10,3,desktop,facebook,F,DE,203.,2.4805813079429,2,37,0
4375795,True,10,3,desktop,facebook,F,DE,203.,2.4266688454939,3,35,0
